,dominant_emotion,label,imagePath,emotion.negative,emotion.neutral,emotion.positive,region.x,region.y,region.w,region.h
0,negative,negative,dataset\test\negative\S111_006_00000010.png,45.130261134655946,24.811622192497733,30.058116672846324,163,75,278,278
0,negative,negative,dataset\test\negative\S112_005_00000017.png,46.28744496893263,25.3296045626676,28.3829554202426,180,57,309,309
0,negative,negative,dataset\test\negative\S113_003_00000015.png,45.521667634561865,25.243408751753673,29.234928533517742,132,52,329,329
0,negative,negative,dataset\test\negative\S113_008_00000023.png,45.3692465124625,25.061354826320613,29.56940112062388,143,68,309,309
0,negative,negative,dataset\test\negative\S115_004_00000017.png,44.68679087484896,24.805121993485386,30.508087131665654,141,71,303,303
0,negative,negative,dataset\test\negative\S117_003_00000014.png,45.25446310822117,25.115331748164955,29.63020514361388,151,46,306,306
0,negative,negative,dataset\test\negative\S117_006_00000010.png,44.658294173909425,25.16727780645256,30.174428019638015,151,61,303,303
0,negative,negative,dataset\test\negative\S119_003_00000024.png,45.48855543316663,25.042346480973002,29.469098085860367,161,63,275,275
0,negative,negative,dataset\test\negative\S119_008_00000018.png,45.135477072478956,25.18714130327963,29.677381624241413,174,92,263,263
0,negative,negative,dataset\test\negative\S124_003_00000011.png,44.41115646167801,24.526482434781652,31.062361103540336,129,83,262,262
0,negative,negative,dataset\test\negative\S125_001_00000014.png,44.70198106257931,24.819924165049812,30.478094772370884,195,91,275,275
0,negative,negative,dataset\test\negative\S125_006_00000022.png,44.00847056816924,25.604960248612915,30.386566738242504,194,85,279,279
0,negative,negative,dataset\test\negative\S126_008_00000029.png,46.600741613505214,25.03736401366484,28.36189932629855,151,108,264,264
0,negative,negative,dataset\test\negative\S127_010_00000018.png,45.27756210532022,24.906269230066677,29.81617111977642,181,128,275,275
0,negative,negative,dataset\test\negative\S129_006_00000010.png,44.90402867765872,24.866664280783773,30.229304590307954,154,110,282,282
0,negative,negative,dataset\test\negative\S130_007_00000020.png,45.39164638785853,25.236641606886884,29.371714466374556,137,111,296,296
0,negative,negative,dataset\test\negative\S130_009_00000019.png,45.0948657993975,25.17895260922757,29.726181591374925,134,104,304,304
0,negative,negative,dataset\test\negative\S131_003_00000024.png,45.26942885785125,25.25702899528699,29.473542146861757,189,95,274,274
0,negative,negative,dataset\test\negative\S132_002_00000018.png,45.39266893634135,24.8428711351961,29.76446484742462,179,90,269,269
0,negative,negative,dataset\test\negative\S132_003_00000023.png,44.77180700362147,24.400251799981028,30.82794610592763,175,86,271,271
0,negative,negative,dataset\test\negative\S133_003_00000047.png,45.45917403293712,24.903421649847754,29.637404317215125,196,141,237,237
0,negative,negative,dataset\test\negative\S134_003_00000011.png,45.13699214749061,25.18941956566545,29.673583370175567,187,86,259,259
0,negative,negative,dataset\test\negative\S136_003_00000014.png,45.72351027808562,25.10248306314431,29.174011572846464,195,72,270,270
0,negative,negative,dataset\test\negative\S136_005_00000010.png,46.232397297594815,25.2398122220587,28.527790480346486,199,76,259,259
0,negative,negative,dataset\test\negative\S137_005_00000027.png,45.51481251905424,24.974044969331946,29.51114496784838,157,97,286,286
0,negative,negative,dataset\test\negative\S138_001_00000012.png,44.78150755263509,24.68456368287396,30.533926318451794,161,68,290,290
0,negative,negative,dataset\test\negative\S138_007_00000011.png,44.90403904191397,24.880130700368017,30.21582536828664,171,73,282,282
0,negative,negative,dataset\test\negative\S501_001_00000067.png,45.459313598752665,25.462069399364836,29.078619470795427,215,107,323,323
0,negative,negative,dataset\test\negative\S501_004_00000056.png,44.723117807174134,24.859089593930705,30.417797529625307,199,76,338,338
0,negative,negative,dataset\test\negative\S501_006_00000041.png,45.55576866629505,25.174646829853746,29.269591911150336,205,97,327,327
0,negative,negative,dataset\test\negative\S502_001_00000016.png,45.541809179829905,24.66803336454387,29.79015991289095,188,97,339,339
0,negative,negative,dataset\test\negative\S502_004_00000052.png,45.841526919747345,24.090466435914035,30.068009102291647,160,59,363,363
0,negative,negative,dataset\test\negative\S503_001_00000071.png,45.567963869250356,24.769942347353506,29.662098702731825,160,101,320,320
0,negative,positive,dataset\test\positive\S106_006_00000011.png,44.66462022456198,24.39809698364031,30.93728033677423,155,57,298,298
0,negative,positive,dataset\test\positive\S108_008_00000013.png,44.62256466022772,24.55903064374136,30.818409603269398,200,89,281,281
0,negative,positive,dataset\test\positive\S109_006_00000015.png,44.472802544675645,24.63760434635741,30.88959310896695,157,76,279,279
0,negative,positive,dataset\test\positive\S114_006_00000023.png,44.44123072921533,24.71564006337205,30.843126759178578,141,76,314,314
0,negative,positive,dataset\test\positive\S115_008_00000017.png,44.35416450893482,24.460918638711206,31.18491685235397,156,69,308,308
0,negative,positive,dataset\test\positive\S116_007_00000017.png,45.54863842537347,25.091375984200734,29.359985590425797,151,83,279,279
0,negative,positive,dataset\test\positive\S124_007_00000024.png,44.11646921146773,24.43876178554698,31.444771452031894,151,82,245,245
0,negative,positive,dataset\test\positive\S125_005_00000013.png,44.18311147294906,24.863467203465543,30.9534213235854,202,96,264,264
0,negative,positive,dataset\test\positive\S127_004_00000016.png,44.70000526380364,24.841944022481332,30.458048267709618,178,115,280,280
0,negative,positive,dataset\test\positive\S128_011_00000016.png,45.035734618371286,24.508616465845115,30.455646460572304,139,111,275,275
0,negative,positive,dataset\test\positive\S129_012_00000011.png,44.43501859483365,24.49826309299378,31.066715860645388,154,108,279,279
0,negative,positive,dataset\test\positive\S130_013_00000015.png,44.48148298014321,24.846940280133406,30.671576739723378,130,102,304,304
0,negative,positive,dataset\test\positive\S131_006_00000022.png,44.396627805403355,24.72847854539727,30.874893649199375,179,81,281,281
0,negative,positive,dataset\test\positive\S132_006_00000023.png,45.708422907508066,25.126347205595827,29.16523234783776,177,89,266,266
